image lefteye_x lefteye_y righteye_x righteye_y nose_x nose_y leftmouth_x leftmouth_y rightmouth_x rightmouth_y
170925.jpg 90 103 135 103 116 132 92 138 133 140 
170926.jpg 94 100 130 101 115 125 98 143 128 143 
170927.jpg 93 101 132 101 114 122 94 144 131 141 
170928.jpg 95 100 130 100 113 119 101 143 124 144 
170929.jpg 93 101 131 101 115 119 96 142 129 143 
170930.jpg 93 101 131 102 111 125 98 142 128 142 
170931.jpg 92 102 133 102 113 121 92 140 133 142 
170932.jpg 93 101 132 101 108 125 96 143 129 142 
170933.jpg 92 100 132 103 117 123 95 142 131 141 
170934.jpg 93 101 132 102 110 127 95 142 130 141 
170935.jpg 93 101 132 101 112 126 92 142 134 141 
170936.jpg 96 100 129 100 101 123 95 146 130 144 
170937.jpg 95 102 131 100 107 122 98 143 126 143 
170938.jpg 93 101 132 102 118 119 97 142 128 142 
170939.jpg 91 101 133 103 110 132 93 141 133 141 
170940.jpg 93 102 132 101 111 123 97 142 128 142 
170941.jpg 93 101 132 102 115 121 100 141 126 143 
170942.jpg 95 100 130 100 113 123 97 145 127 142 
170943.jpg 92 101 133 102 112 121 96 141 130 141 
170944.jpg 96 101 130 99 103 123 98 144 126 145 
170945.jpg 93 102 133 101 114 125 94 141 130 142 
170946.jpg 95 101 130 100 114 128 95 143 129 144 
170947.jpg 94 101 131 101 111 122 94 143 131 142 
170948.jpg 93 101 132 101 110 130 94 141 131 143 
170949.jpg 92 101 133 102 116 129 90 140 135 142 
170950.jpg 93 101 132 102 111 128 94 142 131 142 
170951.jpg 91 102 133 103 116 122 92 140 134 140 
170952.jpg 94 100 131 102 114 125 97 144 129 141 
170953.jpg 94 100 131 101 107 128 97 142 129 143 
170954.jpg 94 101 131 101 113 123 97 143 128 142 
170955.jpg 93 101 132 102 110 126 97 141 128 142 
170956.jpg 92 102 133 102 116 130 92 141 133 141 
170957.jpg 91 102 133 102 111 125 92 141 133 140 
170958.jpg 91 102 134 103 110 131 90 139 135 141 
170959.jpg 95 100 130 101 114 123 97 143 129 143 
170960.jpg 93 100 131 102 120 124 95 143 131 141 
170961.jpg 94 102 132 101 118 125 96 142 128 142 
170962.jpg 96 100 129 101 123 127 98 144 128 145 
170963.jpg 94 101 131 101 121 131 94 143 131 142 
170964.jpg 94 100 131 102 103 128 97 141 129 144 
170965.jpg 93 102 132 101 114 112 95 142 130 142 
170966.jpg 93 102 133 101 111 127 90 141 133 142 
170967.jpg 93 101 132 102 106 124 97 141 128 142 
170968.jpg 93 101 132 102 105 126 90 140 135 143 
170969.jpg 97 101 129 99 101 119 95 146 127 143 
170970.jpg 94 104 133 99 106 114 95 144 125 140 
170971.jpg 92 102 133 102 117 122 95 141 130 141 
170972.jpg 94 101 131 100 123 125 97 143 128 144 
170973.jpg 92 101 132 102 111 121 97 142 129 141 
170974.jpg 93 97 129 104 124 110 100 140 131 147 
170975.jpg 94 101 131 101 110 126 97 143 128 142 
170976.jpg 94 103 132 100 130 129 89 145 133 139 
170977.jpg 93 101 132 101 122 123 98 144 127 140 
170978.jpg 91 102 134 102 109 130 92 140 133 140 
170979.jpg 92 100 132 102 120 123 97 142 130 142 
170980.jpg 93 101 131 102 113 124 97 143 128 142 
170981.jpg 95 99 129 101 116 118 102 143 125 146 
170982.jpg 95 100 130 101 105 126 98 142 127 145 
170983.jpg 93 101 132 101 106 123 97 142 128 142 
170984.jpg 92 102 133 102 112 126 93 140 132 141 
170985.jpg 93 102 133 101 109 120 94 142 130 141 
170986.jpg 92 102 133 102 116 123 93 141 132 141 
170987.jpg 97 100 129 99 103 123 97 145 127 144 
170988.jpg 94 101 131 100 119 126 96 143 128 142 
170989.jpg 97 98 127 101 131 122 101 143 127 148 
170990.jpg 93 102 133 101 114 127 92 141 132 141 
170991.jpg 93 101 132 102 114 127 95 143 130 141 
170992.jpg 94 101 131 101 115 127 98 143 126 143 
170993.jpg 91 103 134 102 115 127 91 140 134 140 
170994.jpg 100 101 127 96 131 124 101 150 120 145 
170995.jpg 93 100 131 102 105 127 98 141 128 143 
170996.jpg 94 101 131 101 104 127 97 142 127 143 
170997.jpg 95 101 130 100 112 128 97 144 128 144 
170998.jpg 93 101 131 102 111 125 98 142 128 142 
170999.jpg 91 102 133 103 107 133 94 139 132 142 
171000.jpg 93 101 132 101 104 127 94 142 131 143 
171001.jpg 92 101 133 102 114 123 95 141 131 141 
171002.jpg 94 101 131 101 110 126 93 142 131 143 
171003.jpg 93 101 131 101 101 128 95 142 131 143 
171004.jpg 96 101 129 100 103 119 100 144 125 145 
171005.jpg 94 101 131 101 111 130 94 143 130 143 
171006.jpg 95 101 130 101 102 123 97 143 128 143 
171007.jpg 93 101 132 101 103 126 96 142 129 142 
171008.jpg 93 101 131 102 112 132 93 142 132 142 
171009.jpg 92 102 133 101 107 125 94 142 130 141 
171010.jpg 93 101 132 102 110 132 92 141 133 142 
171011.jpg 108 97 119 93 134 123 104 154 117 154 
171012.jpg 97 101 129 99 127 123 95 148 128 142 
171013.jpg 93 100 131 102 117 118 93 142 133 143 
171014.jpg 91 102 134 103 109 124 90 139 135 141 
171015.jpg 92 100 132 103 104 133 96 140 131 143 
171016.jpg 92 104 134 100 116 127 91 143 131 139 
171017.jpg 93 103 133 101 121 128 90 142 133 140 
171018.jpg 91 102 134 102 108 130 92 141 133 140 
171019.jpg 90 102 134 103 110 127 90 140 136 140 
171020.jpg 94 98 128 102 97 123 97 143 132 145 
171021.jpg 94 101 132 101 110 124 91 142 133 143 
171022.jpg 93 101 131 102 115 123 96 142 129 142 
171023.jpg 93 101 132 101 114 116 100 142 124 142 
171024.jpg 91 104 135 101 118 130 91 140 131 139 
171025.jpg 92 101 133 102 118 121 93 141 132 142 
171026.jpg 94 102 131 100 102 122 98 143 125 143 
171027.jpg 90 101 134 103 109 133 98 139 129 140 
171028.jpg 94 102 132 101 110 125 100 142 124 142 
171029.jpg 97 100 128 100 96 122 95 146 130 144 
171030.jpg 92 101 133 102 106 129 92 140 133 141 
171031.jpg 96 97 127 102 101 131 98 142 131 149 
171032.jpg 95 100 130 100 106 121 98 145 127 142 
171033.jpg 92 101 132 102 113 127 95 141 131 142 
171034.jpg 94 101 131 101 111 130 99 143 126 143 
171035.jpg 94 101 131 101 113 126 96 142 130 143 
171036.jpg 94 102 132 100 108 118 92 141 131 143 
171037.jpg 91 103 135 102 115 128 89 140 135 139 
171038.jpg 90 103 135 103 112 123 90 138 135 140 
171039.jpg 96 100 129 99 124 124 98 146 126 144 
171040.jpg 93 100 132 102 116 126 98 142 128 142 
171041.jpg 92 102 133 102 112 131 91 142 134 141 
171042.jpg 94 101 131 101 101 119 99 141 125 144 
171043.jpg 94 100 131 101 110 124 101 143 125 143 
171044.jpg 94 101 131 101 114 127 95 143 130 143 
171045.jpg 92 102 133 102 110 131 92 140 133 141 
171046.jpg 95 101 130 100 107 130 96 142 128 145 
171047.jpg 97 100 129 99 108 125 99 143 125 147 
171048.jpg 93 102 132 101 121 126 95 142 130 142 
171049.jpg 93 101 132 102 108 125 95 142 131 142 
171050.jpg 91 102 134 103 108 125 91 141 134 139 
171051.jpg 94 101 131 101 116 120 96 143 129 142 
171052.jpg 94 101 131 101 109 128 97 143 127 142 
171053.jpg 93 101 131 101 117 127 97 142 128 143 
171054.jpg 95 100 130 101 119 126 99 144 126 143 
171055.jpg 98 98 126 100 95 125 101 145 125 148 
171056.jpg 94 100 131 101 111 124 101 142 125 143 
171057.jpg 94 101 131 101 119 129 94 144 130 141 
171058.jpg 93 100 131 102 119 120 101 142 125 143 
171059.jpg 96 99 129 101 123 123 100 144 126 145 
171060.jpg 91 102 134 103 111 122 92 140 133 140 
171061.jpg 93 101 132 102 113 126 97 142 128 141 
171062.jpg 92 103 133 101 114 127 90 141 134 141 
171063.jpg 94 100 131 101 119 125 100 143 126 143 
171064.jpg 95 100 130 101 110 119 99 143 126 144 
171065.jpg 94 103 133 100 119 130 94 143 128 141 
171066.jpg 93 101 131 101 115 120 98 142 127 143 
171067.jpg 93 101 132 101 106 126 94 142 131 142 
171068.jpg 93 101 131 102 110 125 93 142 133 142 
171069.jpg 90 103 135 102 111 131 91 138 133 140 
171070.jpg 94 100 130 102 123 125 97 143 130 143 
171071.jpg 94 101 131 101 113 129 96 142 129 143 
171072.jpg 94 101 131 101 115 127 96 143 129 142 
171073.jpg 94 101 131 101 114 125 95 142 130 144 
171074.jpg 93 101 132 102 111 124 90 142 134 141 
171075.jpg 92 100 131 103 123 121 99 142 129 142 
171076.jpg 91 102 133 102 103 124 92 140 134 141 
171077.jpg 93 102 132 101 109 124 96 142 129 141 
171078.jpg 92 102 133 102 105 119 93 140 132 142 
171079.jpg 92 101 132 102 98 126 90 141 136 143 
171080.jpg 94 100 131 101 112 121 97 143 129 143 
171081.jpg 92 102 133 102 113 130 93 141 132 140 
171082.jpg 100 98 125 99 98 125 102 149 123 147 
171083.jpg 92 102 133 101 115 121 95 141 129 141 
171084.jpg 93 103 134 101 113 127 90 141 133 141 
171085.jpg 95 101 130 100 104 123 99 143 125 144 
171086.jpg 93 102 133 101 113 127 95 141 129 142 
171087.jpg 95 101 130 100 117 126 99 143 124 144 
171088.jpg 95 101 130 100 103 127 98 142 126 144 
171089.jpg 98 103 130 97 98 113 95 146 124 143 
171090.jpg 94 101 131 101 108 131 94 143 131 144 
171091.jpg 93 102 132 101 113 121 96 141 129 143 
171092.jpg 93 102 132 101 108 125 95 141 129 142 
171093.jpg 94 101 131 101 113 117 95 143 129 142 
171094.jpg 94 101 131 101 103 125 99 142 125 144 
171095.jpg 93 102 133 101 120 123 98 142 126 141 
171096.jpg 93 101 132 102 112 121 96 142 129 142 
171097.jpg 95 101 131 100 125 125 95 145 129 142 
171098.jpg 93 101 132 101 110 128 94 142 131 141 
171099.jpg 94 101 131 101 113 123 96 142 128 144 
171100.jpg 93 100 131 102 103 131 92 142 134 143 
171101.jpg 93 101 132 102 110 131 94 142 131 141 
171102.jpg 96 100 129 100 109 118 95 145 130 144 
171103.jpg 93 102 132 101 111 116 97 141 127 142 
171104.jpg 93 98 129 104 101 128 96 140 135 145 
171105.jpg 92 102 133 102 112 120 94 140 131 141 
171106.jpg 93 102 133 101 107 121 98 142 126 141 
171107.jpg 95 98 128 102 131 118 103 144 125 145 
171108.jpg 92 102 133 102 112 127 94 140 131 141 
171109.jpg 91 102 134 103 111 132 89 139 136 141 
171110.jpg 90 103 135 102 112 136 91 140 134 139 
171111.jpg 94 102 132 101 107 122 96 143 127 141 
171112.jpg 94 102 131 100 115 129 98 143 126 142 
171113.jpg 93 101 131 102 119 118 97 141 129 143 
171114.jpg 94 101 132 101 114 119 97 141 127 143 
171115.jpg 92 102 133 102 112 127 90 140 135 142 
171116.jpg 93 102 132 101 105 121 97 141 127 142 
171117.jpg 91 102 134 102 111 130 92 140 134 141 
171118.jpg 94 102 132 100 124 128 99 143 124 141 
171119.jpg 97 100 129 99 106 120 98 146 126 144 
171120.jpg 99 97 125 100 89 126 102 148 126 147 
171121.jpg 91 103 134 102 113 129 90 140 135 140 
171122.jpg 96 100 129 100 114 116 101 146 124 143 
171123.jpg 93 101 131 102 107 126 97 143 128 142 
171124.jpg 92 101 133 102 107 127 90 142 135 141 
171125.jpg 94 101 131 100 102 123 97 142 128 144 
171126.jpg 94 101 131 101 105 123 92 144 133 142 
171127.jpg 94 101 131 101 115 127 96 142 129 143 
171128.jpg 92 101 132 102 113 125 95 142 132 141 
171129.jpg 95 100 130 100 103 128 102 143 123 145 
171130.jpg 94 101 131 101 108 127 93 142 131 143 
171131.jpg 94 102 131 100 122 126 95 145 129 141 
171132.jpg 97 101 130 99 133 127 92 146 130 143 
171133.jpg 92 100 132 103 101 127 92 140 135 143 
171134.jpg 94 101 131 101 111 126 96 142 129 143 
171135.jpg 93 101 132 101 109 126 96 142 129 143 
171136.jpg 94 101 131 101 123 121 95 142 130 144 
171137.jpg 92 104 135 100 118 131 90 141 131 139 
171138.jpg 95 100 130 101 110 123 98 144 127 144 
171139.jpg 96 101 129 99 107 122 96 144 127 145 
171140.jpg 93 102 132 101 110 127 95 141 129 142 
171141.jpg 93 101 132 101 108 128 94 141 131 142 
171142.jpg 94 101 131 101 113 125 96 143 129 142 
171143.jpg 95 100 130 101 109 127 100 144 126 143 
171144.jpg 94 101 131 101 117 127 97 143 128 143 
171145.jpg 93 101 132 101 112 129 95 143 130 141 
171146.jpg 94 102 132 100 121 126 93 144 131 141 
171147.jpg 95 100 130 101 110 123 98 143 127 144 
171148.jpg 94 101 131 101 111 127 95 143 129 142 
171149.jpg 93 101 132 101 112 120 96 141 129 142 
171150.jpg 95 100 129 101 120 124 100 144 126 144 
171151.jpg 94 101 131 101 112 126 96 143 129 143 
171152.jpg 93 101 131 101 105 125 96 142 129 143 
171153.jpg 97 99 127 99 99 126 101 146 124 145 
171154.jpg 94 101 131 101 103 129 98 143 127 143 
171155.jpg 92 102 133 102 110 130 90 141 134 141 
171156.jpg 93 101 132 101 110 127 92 142 134 142 
171157.jpg 92 103 134 101 113 129 88 140 135 140 
171158.jpg 94 101 131 101 113 127 98 142 127 143 
171159.jpg 93 101 132 101 114 126 94 141 131 143 
171160.jpg 93 100 131 102 119 117 98 142 129 143 
171161.jpg 97 100 128 99 101 114 98 146 125 144 
171162.jpg 94 100 131 102 112 130 99 142 127 143 
171163.jpg 93 101 132 102 105 131 98 141 128 143 
171164.jpg 91 102 134 103 112 121 88 139 138 141 
171165.jpg 91 102 134 102 109 133 89 139 136 141 
171166.jpg 92 101 132 103 109 130 97 141 130 141 
171167.jpg 94 100 130 101 109 122 99 143 127 144 
171168.jpg 95 102 131 100 100 128 95 142 128 144 
171169.jpg 94 101 132 101 106 130 96 143 128 142 
171170.jpg 93 102 133 101 111 115 95 143 129 140 
171171.jpg 92 100 132 103 124 116 94 139 133 143 
171172.jpg 92 102 133 102 109 130 91 141 134 141 
171173.jpg 91 101 133 103 115 129 91 139 136 142 
171174.jpg 92 102 133 101 111 132 93 140 131 142 
171175.jpg 93 101 132 102 104 129 98 141 128 142 
171176.jpg 95 102 131 100 116 125 94 144 129 143 
171177.jpg 93 95 127 105 95 130 100 141 134 147 
171178.jpg 91 102 134 103 112 126 95 140 130 141 
171179.jpg 95 101 131 100 107 122 95 144 129 143 
171180.jpg 97 101 129 99 99 123 99 145 124 145 
171181.jpg 92 101 133 102 113 123 94 140 132 142 
171182.jpg 94 101 131 101 120 125 96 142 129 143 
171183.jpg 92 101 133 102 107 125 92 141 133 142 
171184.jpg 93 101 132 102 110 132 95 142 131 142 
171185.jpg 96 102 130 99 103 117 97 143 125 145 
171186.jpg 91 102 133 102 113 117 97 140 128 141 
171187.jpg 91 104 135 101 112 125 96 140 126 139 
171188.jpg 95 100 129 101 105 126 99 143 126 145 
171189.jpg 94 101 132 101 114 123 98 142 126 142 
171190.jpg 94 101 131 101 113 119 97 142 128 143 
171191.jpg 95 101 130 100 106 123 95 143 129 144 
171192.jpg 96 101 130 99 122 126 98 145 125 143 
171193.jpg 93 101 132 101 116 125 95 142 130 142 
171194.jpg 93 101 131 102 111 127 96 142 130 142 
171195.jpg 95 101 130 100 104 125 98 143 127 143 
171196.jpg 93 101 132 101 106 124 96 141 129 142 
171197.jpg 95 101 131 101 114 125 98 143 127 143 
171198.jpg 95 100 130 101 118 119 95 141 131 147 
171199.jpg 94 103 133 100 115 126 91 143 130 140 
171200.jpg 94 103 133 99 101 113 93 143 128 142 
171201.jpg 94 103 133 99 119 126 93 141 128 143 
171202.jpg 92 104 135 100 122 129 87 143 134 138 
171203.jpg 94 101 131 101 109 117 97 141 128 144 
171204.jpg 93 101 132 102 120 124 96 141 129 142 
171205.jpg 95 100 130 101 106 126 98 143 128 144 
171206.jpg 94 101 131 101 114 125 97 143 127 143 
171207.jpg 94 101 131 101 114 126 98 143 127 143 
171208.jpg 94 101 131 101 114 123 96 142 129 143 
171209.jpg 94 102 132 101 109 118 98 142 126 142 
171210.jpg 93 101 132 102 109 130 93 142 133 141 
171211.jpg 93 101 132 101 112 115 94 142 131 142 
171212.jpg 95 102 131 100 103 124 97 143 127 142 
171213.jpg 94 102 132 101 122 127 95 143 129 141 
171214.jpg 95 99 129 101 99 123 98 144 128 145 
171215.jpg 94 101 131 100 105 128 96 142 128 143 
171216.jpg 92 101 132 102 108 125 90 140 135 143 
171217.jpg 93 101 132 102 115 120 92 142 134 141 
171218.jpg 92 101 132 102 112 126 95 141 130 142 
171219.jpg 92 102 133 101 114 126 92 141 133 141 
171220.jpg 92 102 133 102 118 130 91 143 134 140 
171221.jpg 93 101 132 101 112 125 99 141 126 142 
171222.jpg 94 102 132 101 108 120 96 142 128 143 
171223.jpg 95 103 132 99 127 129 90 144 131 141 
171224.jpg 93 102 132 101 114 124 95 142 129 141 
171225.jpg 94 102 132 100 112 126 96 143 127 141 
171226.jpg 91 103 134 102 115 130 89 142 135 138 
171227.jpg 91 101 133 103 110 128 92 140 134 141 
171228.jpg 91 100 132 104 122 114 99 139 130 143 
171229.jpg 93 101 132 102 114 123 98 141 128 142 
171230.jpg 95 100 130 101 94 122 93 142 132 144 
171231.jpg 94 102 132 100 124 125 94 143 129 142 
171232.jpg 95 100 130 101 116 120 96 143 129 145 
171233.jpg 92 101 133 102 114 127 97 142 128 141 
171234.jpg 91 102 134 102 112 131 90 140 135 141 
171235.jpg 94 101 131 101 104 118 98 143 127 142 
171236.jpg 93 103 133 100 118 132 91 142 131 140 
171237.jpg 92 102 133 101 111 120 97 141 127 141 
171238.jpg 92 102 133 102 111 125 92 140 133 141 
171239.jpg 92 102 133 102 111 125 92 141 133 141 
171240.jpg 93 101 132 102 113 119 97 141 129 142 
171241.jpg 93 101 132 101 106 128 95 140 130 144 
171242.jpg 91 103 134 102 109 129 88 140 136 139 
171243.jpg 92 101 132 102 114 124 93 142 133 141 
171244.jpg 95 99 129 101 99 128 101 143 126 146 
171245.jpg 95 101 130 100 106 126 99 144 125 144 
171246.jpg 91 102 133 102 113 128 93 141 132 139 
171247.jpg 93 101 132 101 116 126 97 143 128 141 
171248.jpg 95 101 130 101 108 126 96 143 128 144 
171249.jpg 94 101 131 101 113 128 97 143 128 142 
171250.jpg 91 103 134 102 111 129 89 141 135 140 
171251.jpg 92 102 134 102 114 126 90 141 135 140 
171252.jpg 93 104 134 99 121 125 94 142 127 140 
171253.jpg 93 101 132 101 111 128 96 143 129 141 
171254.jpg 91 101 133 103 108 128 92 140 134 141 
171255.jpg 94 99 130 102 118 123 100 144 127 143 
171256.jpg 93 101 132 102 113 121 96 143 129 141 
171257.jpg 94 101 131 101 114 122 100 143 125 143 
171258.jpg 96 100 130 100 105 125 94 143 130 145 
171259.jpg 92 103 133 101 107 119 96 141 127 141 
171260.jpg 93 100 131 102 105 127 95 142 131 142 
171261.jpg 92 101 133 102 102 127 92 141 134 140 
171262.jpg 90 102 134 103 113 122 89 139 137 140 
171263.jpg 93 102 132 101 113 123 93 142 132 141 
171264.jpg 93 102 132 101 113 124 94 143 131 141 
171265.jpg 93 101 132 102 111 121 94 141 131 142 
171266.jpg 93 101 132 102 114 125 97 141 128 143 
171267.jpg 93 102 132 101 116 130 98 143 127 141 
171268.jpg 94 101 131 100 119 122 97 144 127 142 
171269.jpg 92 102 133 102 109 127 96 141 129 140 
171270.jpg 93 101 132 102 115 128 94 143 131 141 
171271.jpg 95 102 131 99 105 117 98 144 124 143 
171272.jpg 97 102 130 98 99 124 97 145 125 144 
171273.jpg 94 101 132 101 112 132 95 142 129 142 
171274.jpg 94 100 130 101 115 125 97 143 128 143 
171275.jpg 93 101 132 102 112 127 96 143 130 141 
171276.jpg 90 102 135 103 109 129 93 139 133 140 
171277.jpg 95 102 131 99 103 121 94 144 127 143 
171278.jpg 94 102 132 100 112 127 96 141 127 144 
171279.jpg 91 103 134 102 113 129 89 140 135 140 
171280.jpg 93 102 132 101 111 130 98 141 127 141 
171281.jpg 91 102 133 102 115 130 92 140 133 141 
171282.jpg 91 101 133 102 112 128 93 140 133 141 
171283.jpg 92 101 133 102 114 119 94 140 131 142 
171284.jpg 93 101 132 101 117 124 97 142 128 143 
171285.jpg 93 101 132 101 109 128 94 144 132 140 
171286.jpg 91 101 133 103 103 128 94 139 133 142 
171287.jpg 92 102 133 102 112 124 92 141 133 140 
171288.jpg 94 102 132 101 124 130 95 144 130 140 
171289.jpg 92 101 132 102 112 127 93 141 133 142 
171290.jpg 93 103 133 101 102 117 92 141 131 142 
171291.jpg 93 102 132 101 115 132 92 142 133 141 
171292.jpg 93 102 132 101 109 122 97 142 127 142 
171293.jpg 93 101 132 102 113 115 96 142 130 141 
171294.jpg 93 101 132 101 111 127 98 142 127 142 
171295.jpg 95 102 131 100 108 127 93 141 130 145 
171296.jpg 92 101 132 102 104 132 98 141 128 142 
171297.jpg 93 101 132 101 111 126 96 142 128 142 
171298.jpg 94 101 131 101 103 119 97 142 129 143 
171299.jpg 92 102 133 102 113 131 90 142 135 140 
171300.jpg 90 103 135 102 116 110 94 140 130 139 
171301.jpg 91 101 133 103 115 124 92 140 134 141 
171302.jpg 93 102 132 101 114 126 96 142 128 142 
171303.jpg 93 102 133 101 111 123 96 142 128 141 
171304.jpg 93 102 133 101 114 125 95 141 130 142 
171305.jpg 94 101 131 101 118 121 99 142 126 143 
171306.jpg 93 102 133 100 109 122 94 142 130 142 
171307.jpg 94 101 131 101 116 122 99 143 126 142 
171308.jpg 90 102 134 103 109 134 94 139 132 140 
171309.jpg 92 101 132 102 110 129 95 142 131 141 
171310.jpg 94 101 131 101 111 125 97 143 128 142 
171311.jpg 93 101 131 101 119 129 95 142 130 142 
171312.jpg 92 102 133 102 116 126 93 141 132 141 
171313.jpg 94 101 131 101 118 121 98 142 127 143 
171314.jpg 93 102 133 101 120 124 92 142 132 141 
171315.jpg 93 100 131 103 105 131 94 142 134 143 
171316.jpg 93 101 132 101 111 121 95 141 130 142 
171317.jpg 93 101 132 101 116 125 94 142 131 143 
171318.jpg 93 101 132 101 115 124 95 142 130 142 
171319.jpg 93 101 132 101 113 131 91 142 134 142 
171320.jpg 93 101 131 102 108 126 100 142 125 142 
171321.jpg 91 101 133 103 112 124 89 140 137 141 
171322.jpg 93 101 132 101 112 129 97 141 128 143 
171323.jpg 95 100 130 101 112 118 101 142 124 145 
171324.jpg 93 102 132 101 121 128 93 141 131 142 
171325.jpg 93 100 132 102 118 115 96 142 130 142 
171326.jpg 95 102 131 100 109 120 98 143 125 143 
171327.jpg 93 102 133 101 113 127 94 142 130 141 
171328.jpg 94 101 131 101 109 125 97 142 128 143 
171329.jpg 94 102 131 100 125 126 97 144 126 142 
